,running_saber11,running_sisben,spadies_any,tr
330583,-77,33.25000030517578,0,0
330584,-31,,0,0
330585,-30,8.799999542236328,0,0
330586,-105,14.940000534057617,0,0
330587,-63,,0,0
330588,-90,28.8300008392334,0,0
330589,-56,0.7100000000000009,0,0
330590,-91,2.7999995422363284,0,0
330591,-93,20.559999465942383,0,0
330592,-91,48.82,0,0
330593,-125,11.430000610351563,0,0
330594,-29,46.72999984741211,0,0
330595,-62,23.840000457763672,0,0
330596,-126,,0,0
330597,-128,,0,0
330598,-15,-2.9300003051757812,0,0
330599,-106,,0,0
330600,-52,44.16000015258789,0,0
330601,-71,29.54999954223633,0,0
330602,-108,20.170000076293945,0,0
330603,-68,,0,0
330604,-86,38.66999908447266,0,0
330605,-117,,0,0
330606,-121,32.92000038146973,0,0
330607,-68,,0,0
330608,-23,-4.139999084472656,0,0
330609,-24,-21.459999084472656,0,0
330610,-51,20.899999618530273,0,0
330611,-99,49.91999990463257,0,0
330612,-88,9.419998474121094,0,0
330613,-59,23.79999954223633,0,0
330614,-81,-2.5499983215332023,0,0
330615,30,,0,1
330616,-63,,0,0
330617,-147,43.559999771118164,0,0
330618,-115,41.35999996185303,0,0
330619,-55,24.529999084472657,0,0
330620,-74,21.010000228881836,0,0
330621,-93,33.80999994277954,0,0
330622,-109,-11.529998474121093,0,0
330623,-64,-1.280001678466796,0,0
330624,-73,4.939999542236329,0,0
330625,-73,21.729999542236328,0,0
330626,-135,30.609999656677246,0,0
330627,-107,24.82,0,0
330628,102,,0,1
330629,-103,32.22000026702881,0,0
330630,-68,23.219999313354492,0,0
330631,-55,14.270000457763672,0,0
330632,-110,-3.7999989318847653,0,0
330633,-103,29.679999313354493,0,0
330634,-75,27.210000038146973,0,0
330635,-88,19.13999969482422,0,0
330636,-91,25.270000762939453,0,0
330637,-43,,0,0
330638,-90,,0,0
330639,-37,,0,0
330640,-84,30.009999237060548,0,0
330641,-111,17.680000610351563,0,0
330642,-98,36.75000030517578,0,0
330643,-20,44.73999973297119,0,0
330644,-66,,0,0
330645,-122,26.210000038146973,0,0
330646,-100,14.110000915527344,0,0
330647,-89,17.040000915527344,0,0
330648,-95,,0,0
330649,-69,,0,0
330650,-105,19.459999389648438,0,0
330651,-103,5.3000001525878915,0,0
330652,-32,8.720001525878907,0,0
330653,-31,,0,0
330654,-92,-6.240001373291015,0,0
330655,-111,,0,0
330656,8,8.279998779296875,0,1
330657,-106,6.889999694824219,0,0
330658,-69,-6.370001831054687,0,0
330659,-58,36.12999946594238,0,0
330660,-85,30.580000228881836,0,0
330661,-94,14.419998474121094,0,0
330662,-67,14.599998779296875,0,0
330663,-92,,0,0
330664,-60,,0,0
330665,-106,,0,0
330666,-73,-1.089999237060546,0,0
330667,-75,32.899999923706055,0,0
330668,-59,,0,0
330669,-110,,0,0
330670,-8,,0,0
330671,-33,-1.9299993896484366,0,0
330672,-7,11.650001831054688,0,0
330673,-59,30.629999465942383,0,0
330674,-90,20.070000610351563,0,0
330675,-80,5.480000457763673,0,0
330676,-90,,0,0
330677,-5,38.38999969482422,0,0
330678,-85,27.43000030517578,0,0
330679,-73,32.07,0,0
330680,-91,33.38999969482422,0,0
330681,-98,24.63999969482422,0,0
330682,-88,,0,0
330683,-40,,0,0
330684,-113,50.49999982833862,0,0
330685,-120,,0,0
330686,-62,,0,0
330687,-97,36.50000030517578,0,0
330688,-75,38.399999923706055,0,0
330689,-21,,0,0
330690,-48,-19.569999389648437,0,0
330691,-26,,0,0
330692,-35,38.82000061035156,0,0
330693,-133,36.32000061035156,0,0
330694,-87,-9.459998779296875,0,0
330695,-21,,0,0
330696,-68,48.09999973297119,0,0
330697,-97,,0,0
330698,-80,45.809999771118164,0,0
330699,-70,,0,0
330700,-60,,0,0
330701,-83,,0,0
330702,-24,,0,0
330703,-92,26.080000228881836,0,0
330704,-93,-12.830001831054688,0,0
330705,-53,8.709999084472656,0,0
330706,-101,17.18000030517578,0,0
330707,-43,21.880001373291016,0,0
330708,-112,35.78999931335449,0,0
330709,-86,6.680000610351563,0,0
330710,-110,45.59000045776367,0,0
330711,-24,,0,0
330712,-90,6.910000152587891,0,0
330713,-92,-1.560000457763671,0,0
330714,-110,48.709999866485596,0,0
330715,-60,11.650001831054688,0,0
330716,-102,46.429999656677246,0,0
330717,-65,-5.240000762939452,0,0
330718,-28,,0,0
330719,-55,25.79999954223633,0,0
330720,-76,,0,0
330721,-8,,0,0
330722,-77,34.12999946594238,0,0
330723,-98,16.879998168945313,0,0
330724,-71,36.130000076293946,0,0
330725,-81,,0,0
330726,-18,,0,0
330727,-115,38.06000038146973,0,0
330728,-63,32.19999980926514,0,0
330729,-91,8.879999160766602,0,0
330730,-80,22.970001525878907,0,0
330731,-133,31.460000038146973,0,0
330732,-3,27.50000030517578,0,0
330733,-48,35.57000061035156,0,0
330734,-91,19.930000610351563,0,0
330735,-66,24.399999923706055,0,0
330736,-34,,0,0
330737,-61,18.329998321533203,0,0
330738,-67,36.92000038146973,0,0
330739,-107,42.51999980926514,0,0
330740,-112,22.420000076293945,0,0
330741,-15,33.90000009536743,0,0
330742,18,,0,1
330743,-78,7.419999084472657,0,0
330744,-65,,0,0
330745,-97,,0,0
330746,-54,36.72999984741211,0,0
330747,-105,7.549999542236328,0,0
330748,-103,43.359999618530274,0,0
330749,-93,,0,0
330750,-64,,0,0
330751,-95,12.349998779296875,0,0
330752,-76,,0,0
330753,-126,31.279999084472657,0,0
330754,-82,6.149998626708985,0,0
330755,-33,28.71,0,0
330756,-96,30.369999885559082,0,0
330757,-145,13.139999694824219,0,0
330758,-55,,0,0
330759,-12,,0,0
330760,-74,38.740000076293946,0,0
330761,-63,37.8300008392334,0,0
330762,-83,,0,0
330763,-118,,0,0
330764,-114,-7.459998779296875,0,0
330765,-6,,0,0
330766,-106,20.930001220703126,0,0
330767,-80,2.8300018310546875,0,0
330768,-80,22.860000915527344,0,0
330769,-117,36.77000076293945,0,0
330770,-83,,0,0
330771,-127,16.349998779296875,0,0
330772,-64,-19.580001831054688,0,0
330773,-38,36.43999954223633,0,0
330774,-123,-8.139998474121093,0,0
330775,-53,,0,0
330776,-7,11.46,0,0
330777,-75,,0,0
330778,-50,,0,0
330779,-28,7.720001220703125,0,0
330780,-88,,0,0
330781,-17,-24.25,0,0
330782,-98,5.1399993896484375,0,0
330783,-74,,0,0
330784,-62,,0,0
330785,-112,22.110000610351562,0,0
330786,-115,,0,0
330787,-102,31.709999389648438,0,0
330788,-99,-21.379996948242187,0,0
330789,-89,46.50000030517578,0,0
330790,-43,14.950001678466798,0,0
330791,-132,-9.360000610351562,0,0
330792,-101,-2.0900001525878906,0,0
330793,-79,19.75000030517578,0,0
330794,-84,,0,0
330795,-113,,0,0
330796,-30,,0,0
330797,-110,22.38999969482422,0,0
330798,-143,-13.169997253417968,0,0
330799,-47,6.219998321533204,0,0
330800,-58,,0,0
330801,-102,31.93999954223633,0,0
330802,-57,,0,0
330803,-96,,0,0
330804,-80,25.899999923706055,0,0
330805,-115,,0,0
330806,-122,,0,0
330807,-98,,0,0
330808,-67,35.86999923706055,0,0
330809,-19,-9.59000015258789,0,0
330810,-57,23.680000610351563,0,0
330811,-120,17.57,0,0
330812,-77,19.000000915527345,0,0
330813,-108,14.360000915527344,0,0
330814,15,-10.389999084472656,0,0
330815,-35,,0,0
330816,-56,-2.6599989318847648,0,0
330817,-105,21.420000076293945,0,0
330818,-86,23.479999542236328,0,0
330819,-29,6.880001068115234,0,0
330820,-50,-6.560000457763671,0,0
330821,-85,36.75000030517578,0,0
330822,-69,27.519999465942384,0,0
330823,-42,,0,0
330824,-81,32.489999771118164,0,0
330825,-87,-4.009998321533203,0,0
330826,-97,-5.659998931884765,0,0
330827,-108,36.51000053405762,0,0
330828,-25,-14.73999755859375,0,0
330829,-90,21.329998931884766,0,0
330830,-97,,0,0
330831,-129,,0,0
330832,-97,,0,0
330833,-33,0.23999877929687585,0,0
330834,-112,32.740000076293946,0,0
330835,-44,,0,0
330836,7,,0,1
330837,-83,13.509999237060548,0,0
330838,-103,,0,0
330839,-79,8.069999694824219,0,0
330840,-72,2.7099990844726562,0,0
330841,-109,,0,0
330842,-75,-9.319998779296874,0,0
330843,-115,-9.040000915527344,0,0
330844,-59,,0,0
330845,-77,-5.010001831054687,0,0
330846,-63,-30.889999084472656,0,0
330847,-72,6.759998626708985,0,0
330848,-25,,0,0
330849,-103,-5.290000610351562,0,0
330850,-96,,0,0
330851,-106,,0,0
330852,-46,,0,0
330853,-99,,0,0
330854,-62,12.660000152587891,0,0
330855,-2,23.96,0,0
330856,-100,40.929999656677246,0,0
330857,-103,40.559999771118164,0,0
330858,-23,,0,0
330859,-93,19.829998321533203,0,0
330860,-60,37.740000076293946,0,0
330861,-56,,0,0
330862,-60,51.35000020980835,0,0
330863,-63,,0,0
330864,-73,9.61999984741211,0,0
330865,-45,,0,0
330866,-105,20.32,0,0
330867,-56,-0.6599995422363278,0,0
330868,-40,19.629998168945313,0,0
330869,-95,,0,0
330870,-85,,0,0
330871,-85,4.430001220703126,0,0
330872,-104,21.879998168945313,0,0
330873,-67,44.109999618530274,0,0
330874,-33,-8.09999755859375,0,0
330875,-126,13.950001678466798,0,0
330876,-35,,0,0
330877,-108,15.810001678466797,0,0
330878,-55,,0,0
330879,-48,18.969999313354492,0,0
330880,-132,,0,0
330881,-73,44.29000026702881,0,0
330882,-81,41.60999996185303,0,0
330883,-39,20.00000030517578,0,0
330884,-84,9.509998626708985,0,0
330885,-17,,0,0
330886,-32,,0,0
330887,-103,33.38999969482422,0,0
330888,-82,,0,0
330889,-105,,0,0
330890,-123,9.020001373291016,0,0
330891,-65,23.360000915527344,0,0
330892,-125,5.2799990844726565,0,0
330893,-67,,0,0
330894,-54,,0,0
330895,-61,16.180000610351563,0,0
330896,-77,18.320000610351563,0,0
330897,-51,,0,0
330898,-37,43.38999969482422,0,0
330899,-37,45.130000076293946,0,0
330900,-65,45.149999923706055,0,0
330901,-79,37.30999994277954,0,0
330902,-73,9.910000152587891,0,0
330903,-118,43.219999618530274,0,0
330904,-98,48.8999995803833,0,0
330905,-62,17.560001678466797,0,0
330906,-4,,0,0
330907,-11,,0,0
330908,-124,,0,0
330909,-120,13.829999923706055,0,0
330910,-100,25.22999984741211,0,0
330911,-43,,0,0
330912,-107,36.4499991607666,0,0
330913,-10,25.100000686645508,0,0
330914,-52,,0,0
330915,-87,16.63999969482422,0,0
330916,-83,4.22999984741211,0,0
330917,-90,36.67000038146973,0,0
330918,-77,35.059999771118164,0,0
330919,-68,,0,0
330920,-47,,0,0
330921,-89,,0,0
330922,-117,48.59000011444092,0,0
330923,-99,0.910000762939454,0,0
330924,-163,3.5700006103515634,0,0
330925,-64,10.22999984741211,0,0
330926,-111,,0,0
330927,-93,11.169998474121094,0,0
330928,-57,10.390000305175782,0,0
330929,-101,4.860001525878907,0,0
330930,-85,-7.900000610351562,0,0
330931,-60,1.2100000000000009,0,0
330932,-152,,0,0
330933,-86,7.0000003051757815,0,0
330934,-62,11.860000915527344,0,0
330935,-35,17.579999923706055,0,0
330936,-68,30.740000076293946,0,0
330937,-103,1.0900004577636722,0,0
330938,-118,,0,0
330939,-65,37.61999984741211,0,0
330940,-90,14.340001068115235,0,0
330941,-81,42.48999973297119,0,0
330942,-46,,0,0
330943,-126,,0,0
330944,-135,14.790000915527344,0,0
330945,-48,10.970001525878907,0,0
330946,-96,48.78000003814697,0,0
330947,-55,21.360000610351562,0,0
330948,-96,30.010000534057617,0,0
330949,-29,15.439999542236329,0,0
330950,-65,,0,0
330951,-75,1.2799996948242196,0,0
330952,-47,,0,0
330953,-68,,0,0
330954,-67,19.579998321533203,0,0
330955,-93,,0,0
330956,-62,,0,0
330957,3,,0,1
330958,-98,-3.2799984741210935,0,0
330959,-44,18.450001068115235,0,0
330960,-13,38.019999465942384,0,0
330961,-22,-8.220001220703125,0,0
330962,-147,13.82,0,0
330963,-54,21.579998321533203,0,0
330964,-116,,0,0
330965,-38,41.34000011444092,0,0
330966,-102,,0,0
330967,-100,12.579999923706055,0,0
330968,-98,,0,0
330969,-23,-5.43,0,0
330970,-100,29.50000030517578,0,0
330971,-69,8.959999389648438,0,0
330972,-57,,0,0
330973,-86,34.579999923706055,0,0
330974,-98,18.3799991607666,0,0
330975,-80,49.490000076293946,0,0
330976,-39,,0,0
330977,-92,13.90999984741211,0,0
330978,-81,-13.090003662109375,0,0
330979,-97,13.790001220703125,0,0
330980,-70,8.989998779296876,0,0
330981,-88,16.04999954223633,0,0
330982,-52,7.790001831054688,0,0
330983,-81,36.52999908447266,0,0
330984,-37,-3.4000006103515616,0,0
330985,-29,-0.3599996948242179,0,0
330986,-62,,0,0
330987,-51,29.209999389648438,0,0
330988,-47,6.309998474121095,0,0
330989,-80,10.259998626708985,0,0
330990,-93,18.009999237060548,0,0
330991,-114,35.34000045776367,0,0
330992,-82,22.309998474121095,0,0
330993,-64,,0,0
330994,-164,,0,0
330995,-76,0.34000045776367216,0,0
330996,-90,38.4499991607666,0,0
330997,-91,8.110000915527344,0,0
330998,-72,,0,0
330999,-84,21.220001525878907,0,0
331000,-84,53.54000002861023,0,0
331001,-104,33.399999923706055,0,0
331002,-127,10.47999984741211,0,0
331003,-91,,0,0
331004,-113,,0,0
331005,-95,42.85999996185303,0,0
331006,-91,31.41000015258789,0,0
331007,-100,-2.770000457763672,0,0
331008,-47,,0,0
331009,-106,28.899999923706055,0,0
331010,-88,22.110000610351562,0,0
331011,-88,18.340000457763672,0,0
331012,-104,27.080000228881836,0,0
331013,-100,28.879999465942383,0,0
331014,-51,20.070000610351563,0,0
331015,-90,-3.689998321533203,0,0
331016,-125,,0,0
331017,-53,,0,0
331018,-90,14.950001678466798,0,0
331019,-83,20.500000915527345,0,0
331020,-60,,0,0
331021,-79,17.559999465942383,0,0
331022,-124,35.28999996185303,0,0
331023,-44,,0,0
331024,-85,-17.610000610351562,0,0
331025,-23,54.600000104904176,0,0
331026,-113,,0,0
331027,-128,32.079999923706055,0,0
331028,-73,42.57,0,0
331029,-58,24.520000762939453,0,0
331030,-119,13.630001373291016,0,0
331031,-77,45.47999984741211,0,0
331032,-95,,0,0
331033,-89,41.210000343322754,0,0
331034,-52,,0,0
331035,-131,,0,0
331036,-111,35.07,0,0
331037,-98,16.099998779296875,0,0
331038,-68,24.02999969482422,0,0
331039,-121,,0,0
331040,-100,,0,0
331041,-25,,0,0
331042,-38,,0,0
331043,-56,13.550000152587891,0,0
331044,-70,8.599999389648438,0,0
331045,-118,,0,0
331046,-67,12.290000915527344,0,0
331047,-103,24.840000457763672,0,0
331048,40,,0,1
331049,-56,-27.720000915527343,0,0
331050,-65,20.669998474121094,0,0
331051,-46,25.97000026702881,0,0
331052,-100,,0,0
331053,-54,-2.2099987792968747,0,0
331054,-104,13.790001220703125,0,0
331055,-115,45.469999618530274,0,0
331056,-63,9.090001068115235,0,0
331057,-63,21.899999618530273,0,0
331058,-104,,0,0
331059,-110,-3.2200003051757804,0,0
331060,-152,47.809999771118164,0,0
331061,-88,28.22999984741211,0,0
331062,-67,7.340000457763672,0,0
331063,-103,9.459999389648438,0,0
331064,-111,0.8699998474121102,0,0
331065,-38,20.040001220703125,0,0
331066,-95,39.43000061035156,0,0
331067,-95,8.009998321533203,0,0
331068,-83,,0,0
331069,-54,37.5800008392334,0,0
331070,-50,39.27000076293945,0,0
331071,-44,10.130001373291016,0,0
331072,-138,34.769999980926514,0,0
331073,-60,15.149999618530273,0,0
331074,-58,14.910000762939454,0,0
331075,-78,,0,0
331076,-62,5.559998474121095,0,0
331077,-112,35.0899991607666,0,0
331078,-8,,0,0
331079,-120,-14.98000244140625,0,0
331080,-60,,0,0
331081,-66,50.389999828338624,0,0
331082,-46,-13.760001220703124,0,0
331083,-47,-4.019999542236327,0,0
331084,-67,-4.6999998474121085,0,0
331085,-128,36.57,0,0
331086,-113,-10.760001220703124,0,0
331087,-55,,0,0
331088,-83,,0,0
331089,-61,,0,0
331090,-2,,0,0
331091,-133,25.350000381469727,0,0
331092,-81,37.9499991607666,0,0
331093,-90,,0,0
331094,-47,,0,0
331095,-76,42.67000003814697,0,0
331096,-49,,0,0
331097,-78,4.899998626708985,0,0
331098,-68,,0,0
331099,-102,,0,0
331100,-64,,0,0
331101,-107,8.490001678466797,0,0
331102,-36,20.079998321533203,0,0
331103,-70,14.049999542236328,0,0
331104,-106,,0,0
331105,-66,5.779998779296875,0,0
331106,20,,0,1
331107,-59,16.829998321533203,0,0
331108,-116,,0,0
331109,-82,17.579998321533203,0,0
331110,-78,11.579998931884766,0,0
331111,-89,39.15000053405762,0,0
331112,-112,14.009998626708985,0,0
331113,-86,,0,0
331114,-97,,0,0
331115,-67,40.25999923706055,0,0
331116,-38,,0,0
331117,-118,37.73000045776367,0,0
331118,-31,11.57,0,0
331119,-83,23.50000030517578,0,0
331120,-84,12.090001068115235,0,0
331121,-63,,0,0
331122,-108,44.18999988555908,0,0
331123,-103,46.240000076293946,0,0
331124,-75,48.039999923706056,0,0
331125,-12,21.020000762939453,0,0
331126,-92,33.52000076293945,0,0
331127,-108,15.069999694824219,0,0
331128,-66,,0,0
331129,-20,,0,0
331130,7,,0,1
331131,-51,,0,0
331132,-88,11.070000610351563,0,0
331133,-125,26.22999984741211,0,0
331134,-40,,0,0
331135,-114,35.559999771118164,0,0
331136,-117,34.1900008392334,0,0
331137,-95,16.919998474121094,0,0
331138,-78,,0,0
331139,-68,51.64000017166138,0,0
331140,-110,13.969999313354492,0,0
331141,-30,0.639999694824219,0,0
331142,-133,14.57,0,0
331143,-134,,0,0
331144,-108,25.289999313354492,0,0
331145,-6,5.509998626708985,0,0
331146,-63,,0,0
331147,-51,27.760000534057617,0,0
331148,-27,23.840000457763672,0,0
331149,-40,-8.550002136230468,0,0
331150,-153,41.10999996185303,0,0
331151,-55,35.449999771118165,0,0
331152,-90,19.860000610351562,0,0
331153,-103,29.1899995803833,0,0
331154,-76,31.82,0,0
331155,-80,9.389999389648438,0,0
331156,-80,,0,0
331157,-113,,0,0
331158,-125,11.32,0,0
331159,-50,6.919998474121094,0,0
331160,-79,26.660000762939454,0,0
331161,-74,31.150000534057618,0,0
331162,-77,14.310001678466797,0,0
331163,-79,23.54999954223633,0,0
331164,-64,28.400000534057618,0,0
331165,-140,42.04000026702881,0,0
331166,-92,39.13999969482422,0,0
331167,-86,3.259998321533203,0,0
331168,-130,14.529999084472657,0,0
331169,-126,13.489999771118164,0,0
331170,-102,25.91000015258789,0,0
331171,-57,,0,0
331172,-61,40.469999618530274,0,0
331173,-107,,0,0
331174,-118,39.87999946594238,0,0
331175,-109,,0,0
331176,-90,25.56999969482422,0,0
331177,-102,46.76999980926514,0,0
331178,-45,-0.33000152587890597,0,0
331179,-72,,0,0
331180,-89,,0,0
331181,-107,,0,0
331182,-60,12.670000076293945,0,0
331183,-90,21.6299991607666,0,0
331184,-128,24.060001678466797,0,0
331185,-87,,0,0
331186,-49,24.579998931884766,0,0
331187,-73,28.270000762939453,0,0
331188,-154,14.320000610351563,0,0
331189,-63,,0,0
331190,-113,,0,0
331191,-88,22.270000762939453,0,0
331192,-99,27.699999160766602,0,0
331193,-95,29.920000381469727,0,0
331194,-95,29.6900008392334,0,0
331195,-36,,0,0
331196,-53,41.01999980926514,0,0
331197,-83,10.619999237060547,0,0
331198,-98,2.7200015258789065,0,0
331199,-74,19.66000015258789,0,0
331200,-78,,0,0
331201,-103,,0,0
331202,-102,,0,0
331203,-95,20.110000915527344,0,0
331204,-102,25.369999237060547,0,0
331205,-65,29.8300008392334,0,0
331206,-78,,0,0
331207,-27,12.590001068115235,0,0
331208,-83,10.150001831054688,0,0
331209,-103,,0,0
331210,-60,26.020000762939453,0,0
331211,-73,5.189999542236329,0,0
331212,-58,,0,0
331213,-100,44.42000038146973,0,0
331214,-26,22.610001525878907,0,0
331215,-118,45.29999954223633,0,0
331216,-8,,0,0
331217,-47,,0,0
331218,-118,30.020000457763672,0,0
331219,-42,,0,0
331220,-61,11.369999237060547,0,0
331221,-106,-16.499999084472655,0,0
331222,-75,,0,0
331223,-121,,0,0
331224,-93,,0,0
331225,-49,-0.15999893188476477,0,0
331226,-50,33.829999923706055,0,0
331227,-65,,0,0
331228,-131,-1.7200009155273435,0,0
331229,-23,,0,0
331230,-98,35.71999979019165,0,0
331231,-92,3.5099986267089847,0,0
331232,-78,15.020000457763672,0,0
331233,-91,40.719999618530274,0,0
331234,-105,,0,0
331235,-99,17.729999542236328,0,0
331236,-60,,0,0
331237,-80,24.690000534057617,0,0
331238,-87,48.66999990463257,0,0
331239,-117,-9.12000244140625,0,0
331240,-107,16.760000228881836,0,0
331241,-43,,0,0
331242,-72,31.850000381469727,0,0
331243,29,,0,1
331244,-120,,0,0
331245,-88,32.03999996185303,0,0
331246,-80,37.649999923706055,0,0
331247,-89,,0,0
331248,-35,33.289999923706056,0,0
331249,-124,8.450001678466798,0,0
331250,-69,37.67999931335449,0,0
331251,-28,,0,0
331252,-64,12.009998626708985,0,0
331253,-82,4.380001373291016,0,0
331254,-103,35.899999923706055,0,0
331255,-88,15.340000457763672,0,0
331256,-46,,0,0
331257,-132,,0,0
331258,-3,,0,0
331259,-111,17.72999984741211,0,0
331260,-80,-18.09000305175781,0,0
331261,-45,,0,0
331262,-124,,0,0
331263,-65,,0,0
331264,-77,,0,0
331265,-56,12.590000457763672,0,0
331266,-68,-7.749999084472655,0,0
331267,-58,,0,0
331268,-54,17.100000381469727,0,0
331269,-52,23.530000686645508,0,0
331270,8,,0,1
331271,-111,,0,0
331272,-120,,0,0
331273,-71,34.329999923706055,0,0
331274,-77,28.869999885559082,0,0
331275,-182,28.41000015258789,0,0
331276,-85,16.290000915527344,0,0
331277,-100,35.28999996185303,0,0
331278,-77,-10.119998931884766,0,0
331279,-130,32.080000228881836,0,0
331280,-117,46.6300004196167,0,0
331281,-97,12.189999542236329,0,0
331282,-53,-17.160003356933593,0,0
331283,-43,,0,0
331284,-67,,0,0
331285,-92,,0,0
331286,-95,12.969998321533204,0,0
331287,-65,4.819999694824219,0,0
331288,-78,24.919999084472657,0,0
331289,-102,32.80000019073486,0,0
331290,-138,,0,0
331291,-63,,0,0
331292,-36,48.930000133514405,0,0
331293,-139,27.379999465942383,0,0
331294,-38,,0,0
331295,-77,12.060001678466797,0,0
331296,-19,-9.639999084472656,0,0
331297,-77,2.3699998474121102,0,0
331298,-69,28.8300008392334,0,0
331299,-116,27.350000686645508,0,0
331300,-79,20.689998931884766,0,0
331301,-9,0.20000106811523466,0,0
331302,-89,16.639999389648438,0,0
331303,-85,16.79999954223633,0,0
331304,-48,50.51999980926514,0,0
331305,-93,36.59000045776367,0,0
331306,-104,14.129998168945313,0,0
331307,-68,48.47000022888184,0,0
331308,-51,-7.87000244140625,0,0
331309,-36,,0,0
331310,-119,,0,0
331311,-112,,0,0
331312,-98,12.329998931884766,0,0
331313,-52,,0,0
331314,-138,44.50000030517578,0,0
